53 75 -11.1116 8.66667    -3.513052262
53 76 -11.1116 8.82222    -3.201941151
53 77 -11.1116 8.97778    -2.890830039
53 78 -11.1116 9.13333    -2.579718928
53 79 -11.1116 9.28889    -2.268607817
53 80 -11.1116 9.44444    -1.957496706
53 81 -11.1116 9.6    -1.646385595
53 82 -11.1116 9.75556    -1.335274484
53 83 -11.1116 9.91111    -1.024163373
53 84 -11.1116 10.0667   -0.7130522616
53 85 -11.1116 10.2222   -0.4019411505
53 86 -11.1116 10.3778  -0.09083003942
53 87 -11.1116 10.5333    0.2202810717
53 88 -11.1116 10.6889    0.5313921828
53 89 -11.1116 10.8444    0.8425032939
53 90 -11.1116 11     1.153614405
54 0 -11.0193 -3    -22.03576043
54 1 -11.0193 -2.84444    -22.03464116
54 2 -11.0193 -2.68889    -22.03304065
54 3 -11.0193 -2.53333    -22.03075251
54 4 -11.0193 -2.37778    -22.02748238
54 5 -11.0193 -2.22222    -22.02281111
54 6 -11.0193 -2.06667    -22.01614312
54 7 -11.0193 -1.91111    -22.00663486
54 8 -11.0193 -1.75556    -21.99309763
54 9 -11.0193 -1.6    -21.97386934
54 10 -11.0193 -1.44444    -21.94665466
54 11 -11.0193 -1.28889    -21.90834656
54 12 -11.0193 -1.13333    -21.85487499
54 13 -11.0193 -0.977778    -21.78119043
54 14 -11.0193 -0.822222    -21.68157441
54 15 -11.0193 -0.666667    -21.55050236
54 16 -11.0193 -0.511111    -21.38409235
54 17 -11.0193 -0.355556    -21.18165015
54 18 -11.0193 -0.2    -20.94634261
54 19 -11.0193 -0.0444444    -20.68435755
54 20 -11.0193 0.111111     -20.4030077
54 21 -11.0193 0.266667    -20.10892881
54 22 -11.0193 0.422222    -19.80714357
54 23 -11.0193 0.577778    -19.50098182
54 24 -11.0193 0.733333    -19.19244743
54 25 -11.0193 0.888889     -18.8826661
54 26 -11.0193 1.04444    -18.57224136
54 27 -11.0193 1.2    -18.26148731
54 28 -11.0193 1.35556    -17.95056469
54 29 -11.0193 1.51111    -17.63955515
54 30 -11.0193 1.66667    -17.32850021
54 31 -11.0193 1.82222    -17.01742109
54 32 -11.0193 1.97778    -16.70632878
54 33 -11.0193 2.13333    -16.39522907
54 34 -11.0193 2.28889    -16.08412508
54 35 -11.0193 2.44444    -15.77301853
54 36 -11.0193 2.6     -15.4619104
54 37 -11.0193 2.75556    -15.15080128
54 38 -11.0193 2.91111    -14.83969151
54 39 -11.0193 3.06667    -14.52858131
54 40 -11.0193 3.22222    -14.21747082
54 41 -11.0193 3.37778    -13.90636014
54 42 -11.0193 3.53333    -13.59524933
54 43 -11.0193 3.68889    -13.28413843
54 44 -11.0193 3.84444    -12.97302746
54 45 -11.0193 4    -12.66191645
54 46 -11.0193 4.15556    -12.35080541
54 47 -11.0193 4.31111    -12.03969435
54 48 -11.0193 4.46667    -11.72858327
54 49 -11.0193 4.62222    -11.41747219
54 50 -11.0193 4.77778    -11.10636109
54 51 -11.0193 4.93333    -10.79524999
54 52 -11.0193 5.08889    -10.48413889
54 53 -11.0193 5.24444    -10.17302778
54 54 -11.0193 5.4    -9.861916677
54 55 -11.0193 5.55556    -9.550805569
54 56 -11.0193 5.71111     -9.23969446
54 57 -11.0193 5.86667     -8.92858335
54 58 -11.0193 6.02222     -8.61747224
54 59 -11.0193 6.17778    -8.306361129
54 60 -11.0193 6.33333    -7.995250019
54 61 -11.0193 6.48889    -7.684138908
54 62 -11.0193 6.64444    -7.373027797
54 63 -11.0193 6.8    -7.061916686
54 64 -11.0193 6.95556    -6.750805575
54 65 -11.0193 7.11111    -6.439694464
54 66 -11.0193 7.26667    -6.128583353
54 67 -11.0193 7.42222    -5.817472242
54 68 -11.0193 7.57778    -5.506361131
54 69 -11.0193 7.73333     -5.19525002
54 70 -11.0193 7.88889    -4.884138909
54 71 -11.0193 8.04444    -4.573027797
54 72 -11.0193 8.2    -4.261916686
54 73 -11.0193 8.35556    -3.950805575
54 74 -11.0193 8.51111    -3.639694464
54 75 -11.0193 8.66667    -3.328583353
54 76 -11.0193 8.82222    -3.017472242
54 77 -11.0193 8.97778    -2.706361131
54 78 -11.0193 9.13333     -2.39525002
54 79 -11.0193 9.28889    -2.084138909
54 80 -11.0193 9.44444    -1.773027797
54 81 -11.0193 9.6    -1.461916686
54 82 -11.0193 9.75556    -1.150805575
54 83 -11.0193 9.91111   -0.8396944642
54 84 -11.0193 10.0667    -0.528583353
54 85 -11.0193 10.2222   -0.2174722419
54 86 -11.0193 10.3778   0.09363886918
54 87 -11.0193 10.5333    0.4047499803
54 88 -11.0193 10.6889    0.7158610914
54 89 -11.0193 10.8444     1.026972203
54 90 -11.0193 11     1.338083314
55 0 -10.9271 -3    -21.85129152
55 1 -10.9271 -2.84444    -21.85017226
55 2 -10.9271 -2.68889    -21.84857175
55 3 -10.9271 -2.53333     -21.8462836
55 4 -10.9271 -2.37778    -21.84301347
55 5 -10.9271 -2.22222     -21.8383422
55 6 -10.9271 -2.06667    -21.83167421
55 7 -10.9271 -1.91111    -21.82216595
55 8 -10.9271 -1.75556    -21.80862872
55 9 -10.9271 -1.6    -21.78940043
55 10 -10.9271 -1.44444    -21.76218575
55 11 -10.9271 -1.28889    -21.72387765
55 12 -10.9271 -1.13333    -21.67040609
55 13 -10.9271 -0.977778    -21.59672153
55 14 -10.9271 -0.822222     -21.4971055
55 15 -10.9271 -0.666667    -21.36603345
55 16 -10.9271 -0.511111    -21.19962344
55 17 -10.9271 -0.355556    -20.99718124
55 18 -10.9271 -0.2     -20.7618737
55 19 -10.9271 -0.0444444    -20.49988864
55 20 -10.9271 0.111111    -20.21853879
55 21 -10.9271 0.266667     -19.9244599
55 22 -10.9271 0.422222    -19.62267466
55 23 -10.9271 0.577778    -19.31651292
55 24 -10.9271 0.733333    -19.00797852
55 25 -10.9271 0.888889    -18.69819719
55 26 -10.9271 1.04444    -18.38777246
55 27 -10.9271 1.2    -18.07701841
55 28 -10.9271 1.35556    -17.76609578
55 29 -10.9271 1.51111    -17.45508624
55 30 -10.9271 1.66667     -17.1440313
55 31 -10.9271 1.82222    -16.83295218
55 32 -10.9271 1.97778    -16.52185987
55 33 -10.9271 2.13333    -16.21076016
55 34 -10.9271 2.28889    -15.89965617
55 35 -10.9271 2.44444    -15.58854962
55 36 -10.9271 2.6    -15.27744149
55 37 -10.9271 2.75556    -14.96633237
55 38 -10.9271 2.91111     -14.6552226
55 39 -10.9271 3.06667     -14.3441124
55 40 -10.9271 3.22222    -14.03300192
55 41 -10.9271 3.37778    -13.72189124
55 42 -10.9271 3.53333    -13.41078042
55 43 -10.9271 3.68889    -13.09966952
55 44 -10.9271 3.84444    -12.78855856
55 45 -10.9271 4    -12.47744754
55 46 -10.9271 4.15556     -12.1663365
55 47 -10.9271 4.31111    -11.85522544
55 48 -10.9271 4.46667    -11.54411437
55 49 -10.9271 4.62222    -11.23300328
55 50 -10.9271 4.77778    -10.92189218
55 51 -10.9271 4.93333    -10.61078108
55 52 -10.9271 5.08889    -10.29966998
55 53 -10.9271 5.24444    -9.988558876
55 54 -10.9271 5.4    -9.677447769
55 55 -10.9271 5.55556     -9.36633666
55 56 -10.9271 5.71111    -9.055225551
55 57 -10.9271 5.86667    -8.744114441
55 58 -10.9271 6.02222    -8.433003331
55 59 -10.9271 6.17778    -8.121892221
55 60 -10.9271 6.33333     -7.81078111
55 61 -10.9271 6.48889    -7.499669999
55 62 -10.9271 6.64444    -7.188558888
55 63 -10.9271 6.8    -6.877447777
55 64 -10.9271 6.95556    -6.566336666
55 65 -10.9271 7.11111    -6.255225555
55 66 -10.9271 7.26667    -5.944114444
55 67 -10.9271 7.42222    -5.633003333
55 68 -10.9271 7.57778    -5.321892222
55 69 -10.9271 7.73333    -5.010781111
55 70 -10.9271 7.88889        -4.69967
55 71 -10.9271 8.04444    -4.388558889
55 72 -10.9271 8.2    -4.077447778
55 73 -10.9271 8.35556    -3.766336667
55 74 -10.9271 8.51111    -3.455225556
55 75 -10.9271 8.66667    -3.144114444
55 76 -10.9271 8.82222    -2.833003333
55 77 -10.9271 8.97778    -2.521892222
55 78 -10.9271 9.13333    -2.210781111
55 79 -10.9271 9.28889        -1.89967
55 80 -10.9271 9.44444    -1.588558889
55 81 -10.9271 9.6    -1.277447778
55 82 -10.9271 9.75556   -0.9663366667
55 83 -10.9271 9.91111   -0.6552255556
55 84 -10.9271 10.0667   -0.3441144444
55 85 -10.9271 10.2222  -0.03300333334
55 86 -10.9271 10.3778    0.2781077778
55 87 -10.9271 10.5333    0.5892188889
55 88 -10.9271 10.6889         0.90033
55 89 -10.9271 10.8444     1.211441111
55 90 -10.9271 11     1.522552222
56 0 -10.8349 -3    -21.66682261
56 1 -10.8349 -2.84444    -21.66570335
56 2 -10.8349 -2.68889    -21.66410284
56 3 -10.8349 -2.53333    -21.66181469
56 4 -10.8349 -2.37778    -21.65854456
56 5 -10.8349 -2.22222     -21.6538733
56 6 -10.8349 -2.06667     -21.6472053
56 7 -10.8349 -1.91111    -21.63769704
56 8 -10.8349 -1.75556    -21.62415981
56 9 -10.8349 -1.6    -21.60493152
56 10 -10.8349 -1.44444    -21.57771684
56 11 -10.8349 -1.28889    -21.53940874
56 12 -10.8349 -1.13333    -21.48593718
56 13 -10.8349 -0.977778    -21.41225262
56 14 -10.8349 -0.822222     -21.3126366
56 15 -10.8349 -0.666667    -21.18156455
56 16 -10.8349 -0.511111    -21.01515453
56 17 -10.8349 -0.355556    -20.81271233
56 18 -10.8349 -0.2    -20.57740479
56 19 -10.8349 -0.0444444    -20.31541973
56 20 -10.8349 0.111111    -20.03406988
56 21 -10.8349 0.266667      -19.739991
56 22 -10.8349 0.422222    -19.43820576
56 23 -10.8349 0.577778    -19.13204401
56 24 -10.8349 0.733333    -18.82350961
56 25 -10.8349 0.888889    -18.51372828
56 26 -10.8349 1.04444    -18.20330355
56 27 -10.8349 1.2     -17.8925495
56 28 -10.8349 1.35556    -17.58162687
56 29 -10.8349 1.51111    -17.27061733
56 30 -10.8349 1.66667    -16.95956239
56 31 -10.8349 1.82222    -16.64848327
56 32 -10.8349 1.97778    -16.33739096
56 33 -10.8349 2.13333    -16.02629125
56 34 -10.8349 2.28889    -15.71518726
56 35 -10.8349 2.44444    -15.40408071
56 36 -10.8349 2.6    -15.09297258
56 37 -10.8349 2.75556    -14.78186346
56 38 -10.8349 2.91111    -14.47075369
56 39 -10.8349 3.06667    -14.15964349
56 40 -10.8349 3.22222    -13.84853301
56 41 -10.8349 3.37778    -13.53742233
56 42 -10.8349 3.53333    -13.22631152
56 43 -10.8349 3.68889    -12.91520061
56 44 -10.8349 3.84444    -12.60408965
56 45 -10.8349 4    -12.29297864
56 46 -10.8349 4.15556     -11.9818676
56 47 -10.8349 4.31111    -11.67075653
56 48 -10.8349 4.46667    -11.35964546
56 49 -10.8349 4.62222    -11.04853437
56 50 -10.8349 4.77778    -10.73742327
56 51 -10.8349 4.93333    -10.42631218
56 52 -10.8349 5.08889    -10.11520107
56 53 -10.8349 5.24444    -9.804089967
56 54 -10.8349 5.4     -9.49297886
56 55 -10.8349 5.55556    -9.181867752
56 56 -10.8349 5.71111    -8.870756642
56 57 -10.8349 5.86667    -8.559645533
56 58 -10.8349 6.02222    -8.248534423
56 59 -10.8349 6.17778    -7.937423312
56 60 -10.8349 6.33333    -7.626312201
56 61 -10.8349 6.48889    -7.315201091
56 62 -10.8349 6.64444     -7.00408998
56 63 -10.8349 6.8    -6.692978869
56 64 -10.8349 6.95556    -6.381867758
56 65 -10.8349 7.11111    -6.070756647
56 66 -10.8349 7.26667    -5.759645536
56 67 -10.8349 7.42222    -5.448534425
56 68 -10.8349 7.57778    -5.137423314
56 69 -10.8349 7.73333    -4.826312202
56 70 -10.8349 7.88889    -4.515201091
56 71 -10.8349 8.04444     -4.20408998
56 72 -10.8349 8.2    -3.892978869
56 73 -10.8349 8.35556    -3.581867758
56 74 -10.8349 8.51111    -3.270756647
56 75 -10.8349 8.66667    -2.959645536
56 76 -10.8349 8.82222    -2.648534425
56 77 -10.8349 8.97778    -2.337423314
56 78 -10.8349 9.13333    -2.026312203
56 79 -10.8349 9.28889    -1.715201091
56 80 -10.8349 9.44444     -1.40408998
56 81 -10.8349 9.6    -1.092978869
56 82 -10.8349 9.75556   -0.7818677581
56 83 -10.8349 9.91111    -0.470756647
56 84 -10.8349 10.0667   -0.1596455359
56 85 -10.8349 10.2222    0.1514655753
56 86 -10.8349 10.3778    0.4625766864
56 87 -10.8349 10.5333    0.7736877975
56 88 -10.8349 10.6889     1.084798909
56 89 -10.8349 10.8444      1.39591002
56 90 -10.8349 11     1.707021131
57 0 -10.7426 -3     -21.4823537
57 1 -10.7426 -2.84444    -21.48123444
57 2 -10.7426 -2.68889    -21.47963393
57 3 -10.7426 -2.53333    -21.47734578
57 4 -10.7426 -2.37778    -21.47407565
57 5 -10.7426 -2.22222    -21.46940439
57 6 -10.7426 -2.06667    -21.46273639
57 7 -10.7426 -1.91111    -21.45322813
57 8 -10.7426 -1.75556     -21.4396909
57 9 -10.7426 -1.6    -21.42046262
57 10 -10.7426 -1.44444    -21.39324794
57 11 -10.7426 -1.28889    -21.35493983
57 12 -10.7426 -1.13333    -21.30146827
57 13 -10.7426 -0.977778    -21.22778371
57 14 -10.7426 -0.822222    -21.12816769
57 15 -10.7426 -0.666667    -20.99709564
57 16 -10.7426 -0.511111    -20.83068563
57 17 -10.7426 -0.355556    -20.62824342
57 18 -10.7426 -0.2    -20.39293588
57 19 -10.7426 -0.0444444    -20.13095083
57 20 -10.7426 0.111111    -19.84960097
57 21 -10.7426 0.266667    -19.55552209
57 22 -10.7426 0.422222    -19.25373685
57 23 -10.7426 0.577778     -18.9475751
57 24 -10.7426 0.733333     -18.6390407
57 25 -10.7426 0.888889    -18.32925937
57 26 -10.7426 1.04444    -18.01883464
57 27 -10.7426 1.2    -17.70808059
57 28 -10.7426 1.35556    -17.39715796
57 29 -10.7426 1.51111    -17.08614843
57 30 -10.7426 1.66667    -16.77509348
57 31 -10.7426 1.82222    -16.46401436
57 32 -10.7426 1.97778    -16.15292205
57 33 -10.7426 2.13333    -15.84182234
57 34 -10.7426 2.28889    -15.53071835
57 35 -10.7426 2.44444     -15.2196118
57 36 -10.7426 2.6    -14.90850368
57 37 -10.7426 2.75556    -14.59739455
57 38 -10.7426 2.91111    -14.28628478
57 39 -10.7426 3.06667    -13.97517458
57 40 -10.7426 3.22222     -13.6640641
57 41 -10.7426 3.37778    -13.35295342
57 42 -10.7426 3.53333    -13.04184261
57 43 -10.7426 3.68889     -12.7307317
57 44 -10.7426 3.84444    -12.41962074
57 45 -10.7426 4    -12.10850973
57 46 -10.7426 4.15556    -11.79739869
57 47 -10.7426 4.31111    -11.48628762
57 48 -10.7426 4.46667    -11.17517655
57 49 -10.7426 4.62222    -10.86406546
57 50 -10.7426 4.77778    -10.55295437
57 51 -10.7426 4.93333    -10.24184327
57 52 -10.7426 5.08889    -9.930732164
57 53 -10.7426 5.24444    -9.619621058
57 54 -10.7426 5.4    -9.308509951
57 55 -10.7426 5.55556    -8.997398843
57 56 -10.7426 5.71111    -8.686287734
57 57 -10.7426 5.86667    -8.375176624
57 58 -10.7426 6.02222    -8.064065514
57 59 -10.7426 6.17778    -7.752954403
57 60 -10.7426 6.33333    -7.441843293
57 61 -10.7426 6.48889    -7.130732182
57 62 -10.7426 6.64444    -6.819621071
57 63 -10.7426 6.8     -6.50850996
57 64 -10.7426 6.95556    -6.197398849
57 65 -10.7426 7.11111    -5.886287738
57 66 -10.7426 7.26667    -5.575176627
57 67 -10.7426 7.42222    -5.264065516
57 68 -10.7426 7.57778    -4.952954405
57 69 -10.7426 7.73333    -4.641843294
57 70 -10.7426 7.88889    -4.330732183
57 71 -10.7426 8.04444    -4.019621072
57 72 -10.7426 8.2    -3.708509961
57 73 -10.7426 8.35556    -3.397398849
57 74 -10.7426 8.51111    -3.086287738
57 75 -10.7426 8.66667    -2.775176627
57 76 -10.7426 8.82222    -2.464065516
57 77 -10.7426 8.97778    -2.152954405
57 78 -10.7426 9.13333    -1.841843294
57 79 -10.7426 9.28889    -1.530732183
57 80 -10.7426 9.44444    -1.219621072
57 81 -10.7426 9.6   -0.9085099606
57 82 -10.7426 9.75556   -0.5973988495
57 83 -10.7426 9.91111   -0.2862877384
57 84 -10.7426 10.0667   0.02482337275
57 85 -10.7426 10.2222    0.3359344839
57 86 -10.7426 10.3778     0.647045595
57 87 -10.7426 10.5333    0.9581567061
57 88 -10.7426 10.6889     1.269267817
57 89 -10.7426 10.8444     1.580378928
57 90 -10.7426 11     1.891490039
58 0 -10.6504 -3    -21.29788479
58 1 -10.6504 -2.84444    -21.29676553
58 2 -10.6504 -2.68889    -21.29516502
58 3 -10.6504 -2.53333    -21.29287687
58 4 -10.6504 -2.37778    -21.28960674
58 5 -10.6504 -2.22222    -21.28493548
58 6 -10.6504 -2.06667    -21.27826748
58 7 -10.6504 -1.91111    -21.26875922
58 8 -10.6504 -1.75556    -21.25522199
58 9 -10.6504 -1.6    -21.23599371
58 10 -10.6504 -1.44444    -21.20877903
58 11 -10.6504 -1.28889    -21.17047093
58 12 -10.6504 -1.13333    -21.11699936
58 13 -10.6504 -0.977778     -21.0433148
58 14 -10.6504 -0.822222    -20.94369878
58 15 -10.6504 -0.666667    -20.81262673
58 16 -10.6504 -0.511111    -20.64621672
58 17 -10.6504 -0.355556    -20.44377451
58 18 -10.6504 -0.2    -20.20846698
58 19 -10.6504 -0.0444444    -19.94648192
58 20 -10.6504 0.111111    -19.66513206
58 21 -10.6504 0.266667    -19.37105318
58 22 -10.6504 0.422222    -19.06926794
58 23 -10.6504 0.577778    -18.76310619
58 24 -10.6504 0.733333    -18.45457179
58 25 -10.6504 0.888889    -18.14479047
58 26 -10.6504 1.04444    -17.83436573
58 27 -10.6504 1.2    -17.52361168
58 28 -10.6504 1.35556    -17.21268905
58 29 -10.6504 1.51111    -16.90167952
58 30 -10.6504 1.66667    -16.59062457
58 31 -10.6504 1.82222    -16.27954545
58 32 -10.6504 1.97778    -15.96845314
58 33 -10.6504 2.13333    -15.65735344
58 34 -10.6504 2.28889    -15.34624944
58 35 -10.6504 2.44444    -15.03514289
58 36 -10.6504 2.6    -14.72403477
58 37 -10.6504 2.75556    -14.41292564
58 38 -10.6504 2.91111    -14.10181587
58 39 -10.6504 3.06667    -13.79070567
58 40 -10.6504 3.22222    -13.47959519
58 41 -10.6504 3.37778    -13.16848451
58 42 -10.6504 3.53333     -12.8573737
58 43 -10.6504 3.68889     -12.5462628
58 44 -10.6504 3.84444    -12.23515183
58 45 -10.6504 4    -11.92404082
58 46 -10.6504 4.15556    -11.61292978
58 47 -10.6504 4.31111    -11.30181872
58 48 -10.6504 4.46667    -10.99070764
58 49 -10.6504 4.62222    -10.67959655
58 50 -10.6504 4.77778    -10.36848546
58 51 -10.6504 4.93333    -10.05737436
58 52 -10.6504 5.08889    -9.746263255
58 53 -10.6504 5.24444     -9.43515215
58 54 -10.6504 5.4    -9.124041043
58 55 -10.6504 5.55556    -8.812929934
58 56 -10.6504 5.71111    -8.501818825
58 57 -10.6504 5.86667    -8.190707716
58 58 -10.6504 6.02222    -7.879596605
58 59 -10.6504 6.17778    -7.568485495
58 60 -10.6504 6.33333    -7.257374384
58 61 -10.6504 6.48889    -6.946263273
58 62 -10.6504 6.64444    -6.635152163
58 63 -10.6504 6.8    -6.324041052
58 64 -10.6504 6.95556    -6.012929941
58 65 -10.6504 7.11111     -5.70181883
58 66 -10.6504 7.26667    -5.390707719
58 67 -10.6504 7.42222    -5.079596607
58 68 -10.6504 7.57778    -4.768485496
58 69 -10.6504 7.73333    -4.457374385
58 70 -10.6504 7.88889    -4.146263274
58 71 -10.6504 8.04444    -3.835152163
58 72 -10.6504 8.2    -3.524041052
58 73 -10.6504 8.35556    -3.212929941
58 74 -10.6504 8.51111     -2.90181883
58 75 -10.6504 8.66667    -2.590707719
58 76 -10.6504 8.82222    -2.279596608
58 77 -10.6504 8.97778    -1.968485496
58 78 -10.6504 9.13333    -1.657374385
58 79 -10.6504 9.28889    -1.346263274
58 80 -10.6504 9.44444    -1.035152163
58 81 -10.6504 9.6    -0.724041052
58 82 -10.6504 9.75556   -0.4129299409
58 83 -10.6504 9.91111   -0.1018188298
58 84 -10.6504 10.0667    0.2092922813
58 85 -10.6504 10.2222    0.5204033925
58 86 -10.6504 10.3778    0.8315145036
58 87 -10.6504 10.5333     1.142625615
58 88 -10.6504 10.6889     1.453736726
58 89 -10.6504 10.8444     1.764847837
58 90 -10.6504 11     2.075958948
59 0 -10.5582 -3    -21.11341588
59 1 -10.5582 -2.84444    -21.11229662
59 2 -10.5582 -2.68889    -21.11069611
59 3 -10.5582 -2.53333    -21.10840796
59 4 -10.5582 -2.37778    -21.10513783
59 5 -10.5582 -2.22222    -21.10046657
59 6 -10.5582 -2.06667    -21.09379857
59 7 -10.5582 -1.91111    -21.08429032
59 8 -10.5582 -1.75556    -21.07075308
59 9 -10.5582 -1.6     -21.0515248
59 10 -10.5582 -1.44444    -21.02431012
59 11 -10.5582 -1.28889    -20.98600202
59 12 -10.5582 -1.13333    -20.93253045
59 13 -10.5582 -0.977778    -20.85884589
59 14 -10.5582 -0.822222    -20.75922987
59 15 -10.5582 -0.666667    -20.62815782
59 16 -10.5582 -0.511111    -20.46174781
59 17 -10.5582 -0.355556     -20.2593056
59 18 -10.5582 -0.2    -20.02399807
59 19 -10.5582 -0.0444444    -19.76201301
59 20 -10.5582 0.111111    -19.48066315
59 21 -10.5582 0.266667    -19.18658427
59 22 -10.5582 0.422222    -18.88479903
59 23 -10.5582 0.577778    -18.57863728
59 24 -10.5582 0.733333    -18.27010289
59 25 -10.5582 0.888889    -17.96032156
59 26 -10.5582 1.04444    -17.64989682
59 27 -10.5582 1.2    -17.33914277
59 28 -10.5582 1.35556    -17.02822015
59 29 -10.5582 1.51111    -16.71721061
59 30 -10.5582 1.66667    -16.40615567
59 31 -10.5582 1.82222    -16.09507654
59 32 -10.5582 1.97778    -15.78398424
59 33 -10.5582 2.13333    -15.47288453
59 34 -10.5582 2.28889    -15.16178053
59 35 -10.5582 2.44444    -14.85067398
59 36 -10.5582 2.6    -14.53956586
59 37 -10.5582 2.75556    -14.22845673
59 38 -10.5582 2.91111    -13.91734696
59 39 -10.5582 3.06667    -13.60623677
59 40 -10.5582 3.22222    -13.29512628
59 41 -10.5582 3.37778     -12.9840156
59 42 -10.5582 3.53333    -12.67290479
59 43 -10.5582 3.68889    -12.36179389
59 44 -10.5582 3.84444    -12.05068292
59 45 -10.5582 4    -11.73957191
59 46 -10.5582 4.15556    -11.42846087
59 47 -10.5582 4.31111    -11.11734981
59 48 -10.5582 4.46667    -10.80623873
59 49 -10.5582 4.62222    -10.49512764
59 50 -10.5582 4.77778    -10.18401655
59 51 -10.5582 4.93333     -9.87290545
59 52 -10.5582 5.08889    -9.561794347
59 53 -10.5582 5.24444    -9.250683241
59 54 -10.5582 5.4    -8.939572134
59 55 -10.5582 5.55556    -8.628461026
59 56 -10.5582 5.71111    -8.317349917
59 57 -10.5582 5.86667    -8.006238807
59 58 -10.5582 6.02222    -7.695127697
59 59 -10.5582 6.17778    -7.384016586
59 60 -10.5582 6.33333    -7.072905476
59 61 -10.5582 6.48889    -6.761794365
59 62 -10.5582 6.64444    -6.450683254
59 63 -10.5582 6.8    -6.139572143
59 64 -10.5582 6.95556    -5.828461032
59 65 -10.5582 7.11111    -5.517349921
59 66 -10.5582 7.26667     -5.20623881
59 67 -10.5582 7.42222    -4.895127699
59 68 -10.5582 7.57778    -4.584016588
59 69 -10.5582 7.73333    -4.272905477
59 70 -10.5582 7.88889    -3.961794366
59 71 -10.5582 8.04444    -3.650683254
59 72 -10.5582 8.2    -3.339572143
59 73 -10.5582 8.35556    -3.028461032
59 74 -10.5582 8.51111    -2.717349921
59 75 -10.5582 8.66667     -2.40623881
59 76 -10.5582 8.82222    -2.095127699
59 77 -10.5582 8.97778    -1.784016588
59 78 -10.5582 9.13333    -1.472905477
59 79 -10.5582 9.28889    -1.161794366
59 80 -10.5582 9.44444   -0.8506832545
59 81 -10.5582 9.6   -0.5395721434
59 82 -10.5582 9.75556   -0.2284610323
59 83 -10.5582 9.91111   0.08265007883
59 84 -10.5582 10.0667    0.3937611899
59 85 -10.5582 10.2222     0.704872301
59 86 -10.5582 10.3778     1.015983412
59 87 -10.5582 10.5333     1.327094523
59 88 -10.5582 10.6889     1.638205634
59 89 -10.5582 10.8444     1.949316745
59 90 -10.5582 11     2.260427857
60 0 -10.4659 -3    -20.92894697
60 1 -10.4659 -2.84444    -20.92782771
60 2 -10.4659 -2.68889     -20.9262272
60 3 -10.4659 -2.53333    -20.92393905
60 4 -10.4659 -2.37778    -20.92066893
60 5 -10.4659 -2.22222    -20.91599766
60 6 -10.4659 -2.06667    -20.90932967
60 7 -10.4659 -1.91111    -20.89982141
60 8 -10.4659 -1.75556    -20.88628418
60 9 -10.4659 -1.6    -20.86705589
60 10 -10.4659 -1.44444    -20.83984121
60 11 -10.4659 -1.28889    -20.80153311
60 12 -10.4659 -1.13333    -20.74806154
60 13 -10.4659 -0.977778    -20.67437698
60 14 -10.4659 -0.822222    -20.57476096
60 15 -10.4659 -0.666667    -20.44368891
60 16 -10.4659 -0.511111     -20.2772789
60 17 -10.4659 -0.355556     -20.0748367
60 18 -10.4659 -0.2    -19.83952916
60 19 -10.4659 -0.0444444     -19.5775441
60 20 -10.4659 0.111111    -19.29619424
60 21 -10.4659 0.266667    -19.00211536
60 22 -10.4659 0.422222    -18.70033012
60 23 -10.4659 0.577778    -18.39416837
60 24 -10.4659 0.733333    -18.08563398
60 25 -10.4659 0.888889    -17.77585265
60 26 -10.4659 1.04444    -17.46542791
60 27 -10.4659 1.2    -17.15467386
60 28 -10.4659 1.35556    -16.84375124
60 29 -10.4659 1.51111     -16.5327417
60 30 -10.4659 1.66667    -16.22168676
60 31 -10.4659 1.82222    -15.91060764
60 32 -10.4659 1.97778    -15.59951533
60 33 -10.4659 2.13333    -15.28841562
60 34 -10.4659 2.28889    -14.97731163
60 35 -10.4659 2.44444    -14.66620508
60 36 -10.4659 2.6    -14.35509695
60 37 -10.4659 2.75556    -14.04398783
60 38 -10.4659 2.91111    -13.73287805
60 39 -10.4659 3.06667    -13.42176786
60 40 -10.4659 3.22222    -13.11065737
60 41 -10.4659 3.37778    -12.79954669
60 42 -10.4659 3.53333    -12.48843588
60 43 -10.4659 3.68889    -12.17732498
60 44 -10.4659 3.84444    -11.86621401
60 45 -10.4659 4      -11.555103
60 46 -10.4659 4.15556    -11.24399196
60 47 -10.4659 4.31111     -10.9328809
60 48 -10.4659 4.46667    -10.62176982
60 49 -10.4659 4.62222    -10.31065873
60 50 -10.4659 4.77778     -9.99954764
60 51 -10.4659 4.93333    -9.688436541
60 52 -10.4659 5.08889    -9.377325438
60 53 -10.4659 5.24444    -9.066214333
60 54 -10.4659 5.4    -8.755103226
60 55 -10.4659 5.55556    -8.443992117
60 56 -10.4659 5.71111    -8.132881008
60 57 -10.4659 5.86667    -7.821769898
60 58 -10.4659 6.02222    -7.510658788
60 59 -10.4659 6.17778    -7.199547678
60 60 -10.4659 6.33333    -6.888436567
60 61 -10.4659 6.48889    -6.577325456
60 62 -10.4659 6.64444    -6.266214345
60 63 -10.4659 6.8    -5.955103234
60 64 -10.4659 6.95556    -5.643992123
60 65 -10.4659 7.11111    -5.332881012
60 66 -10.4659 7.26667    -5.021769901
60 67 -10.4659 7.42222     -4.71065879
60 68 -10.4659 7.57778    -4.399547679
60 69 -10.4659 7.73333    -4.088436568
60 70 -10.4659 7.88889    -3.777325457
60 71 -10.4659 8.04444    -3.466214346
60 72 -10.4659 8.2    -3.155103235
